"GDLCODE","2025.fies.urb","2025.fies.rur","2030.fies.urb","2030.fies.rur","2020.pop.urb","2020.pop.rur","2025.pop.urb","2025.pop.rur","2030.pop.urb","2030.pop.rur","2020.stunt","2025.stunt","2030.stunt"
"GABr104",0.666087569436058,0.317590266931802,0.604177207686007,0.871774390572682,99615,100011,100213,100822,100052,99888,0.111373058520257,0.880382476840168,0.538752717198804
"GABr105",0.845591853838414,0.21008391585201,0.488545428030193,0.517750985454768,99856,100152,99770,100311,100130,100224,0.0958041492849588,0.0717646640259773,0.486496165394783
"GABr106",0.527867034543306,0.881461103446782,0.0601060155313462,0.863083367235959,99753,99995,100205,99930,99446,99628,0.296164644649252,0.571894166991115,0.616717433324084
"GABr107",0.703107450855896,0.2696149260737,0.648480856092647,0.915168527979404,100287,99755,99860,100228,99808,99531,0.0674193580634892,0.0835716587025672,0.55446828273125
"GABr108",0.921301079448313,0.248764036921784,0.947839754400775,0.786978977033868,100480,99842,100316,100291,99981,100107,0.29094649408944,0.0986337764188647,0.273945810738951
"GABr109",0.764917053747922,0.943032372975722,0.123436506371945,0.396217255620286,100175,100094,99209,100180,99993,99587,0.968519608723,0.366062266984954,0.186433899449185
"GBRr101",0.176097953924909,0.998129119165242,0.10526107554324,0.662606491241604,99414,99520,100375,99826,99467,100392,0.756412966409698,0.195422993972898,0.953373221447691
"GBRr102",0.467227146029472,0.397437459323555,0.910812743473798,0.432438591495156,99987,100235,99997,99766,100387,100096,0.360399791272357,0.931120321154594,0.713643834460527
"GBRr103",0.516550317639485,0.51498104352504,0.948957396205515,0.94565952103585,99666,100025,100780,99850,99857,99752,0.15767484693788,0.981339347083122,0.500943610910326
"GBRr104",0.568454344524071,0.931752144359052,0.66552943806164,0.765372497029603,99715,99978,99975,100543,99906,100269,0.774756223894656,0.916052241809666,0.399107978213578
"GBRr105",0.239631360629573,0.325297594303265,0.677769836969674,0.674828503746539,100125,100657,99577,99978,100022,99888,0.802070561330765,0.0944228742737323,0.807365925051272
"GBRr106",0.305686873150989,0.509522962616757,0.510334650520235,0.949960644356906,100464,100406,100127,99751,99829,100594,0.969750052550808,0.175079066306353,0.388774444581941
"GBRr107",0.663754822919145,0.0770373735576868,0.445459836628288,0.733702686615288,99887,99823,100450,100111,99764,99371,0.0504134583752602,0.288366810651496,0.153858196455985
"GBRr108",0.909444467863068,0.360544164665043,0.610810380894691,0.150879428954795,99839,100047,99166,100466,99436,100840,0.550792151363567,0.0810568020679057,0.198798237135634
"GBRr109",0.251910061342642,0.0965076456777751,0.00674082222394645,0.911278961226344,99400,99850,99519,100085,99817,99208,0.82466660416685,0.610686404397711,0.836649029748514
"GBRr110",0.232392271747813,0.626238338882104,0.194544935598969,0.710167881799862,99913,99898,100149,100510,100523,99922,0.279606190742925,0.395788004621863,0.993144296575338
"GBRr111",0.367988914484158,0.397495690034702,0.155379649950191,0.888983355369419,100101,99664,100028,99667,99989,99738,0.968878058250993,0.133354827063158,0.91432767896913
"GBRr112",0.548190398607403,0.919358334271237,0.0120264731813222,0.313609591685236,100399,100203,100662,100134,99237,99928,0.304084399482235,0.977464164607227,0.920170157682151
"GEOr102",0.503919258480892,0.09798006224446,0.360509140882641,0.242841207422316,100487,100419,100373,99761,100489,100577,0.737644458888099,0.414992562029511,0.720554378116503
"GEOr103",0.289852076675743,0.981816299958155,0.6978129229974,0.123226208845153,99663,99886,100494,100027,99793,99597,0.363154719118029,0.690079723019153,0.959961991058663
"GEOr104",0.529583021765575,0.902011472964659,0.466161129996181,0.287649028701708,99917,99777,100175,99989,100061,99843,0.923268517013639,0.477411594474688,0.60175231192261
"GEOr105",0.639602766372263,0.932108821580186,0.664721257984638,0.628873447654769,100035,99752,100157,100097,99612,99885,0.0271663442254066,0.947075269185007,0.84796577366069
"GEOr106",0.550955547951162,0.0391833186149597,0.759024361614138,0.912115387385711,100228,100378,99857,99699,99853,99667,0.156403265427798,0.993319380562752,0.357985850889236
"GEOr107",0.607227804372087,0.975956993876025,0.550639488734305,0.18075087107718,99929,100130,99931,100093,100226,99304,0.942602444207296,0.0531966583803296,0.59768887120299
"GEOr108",0.477785568218678,0.871363741578534,0.682288626674563,0.188775057438761,100814,99755,99285,100229,100099,100100,0.683999166125432,0.181000565178692,0.815408728318289
"GEOr109",0.767747812205926,0.144771117018536,0.910151808289811,0.450868862681091,100742,99489,99780,100345,100718,100269,0.798306670738384,0.106478482251987,0.95211843890138
"GEOr110",0.411856878548861,0.678406951017678,0.0754151165019721,0.86255367542617,99837,100369,100261,99754,99570,99884,0.238020370481536,0.77728318143636,0.152175818569958
"GEOr111",0.356431651161984,0.169349562842399,0.0935142433736473,0.449342285050079,99813,100351,100187,100233,99427,100110,0.943389557767659,0.656902357935905,0.924544567475095
"GEOr112",0.903609802480787,0.505561066791415,0.17679148260504,0.512220278615132,99947,100100,100008,99362,99321,99836,0.651445250492543,0.965034079039469,0.533098135376349
"GHAr101",0.318557970691472,0.341878165258095,0.515280733117834,0.401620139367878,100578,99624,100115,99847,99520,100023,0.714395828312263,0.79381840233691,0.268377912929282
"GHAr102",0.604457800742239,0.0767482339870185,0.649848171742633,0.858270844444633,100176,100057,100396,100251,99584,100111,0.476069040829316,0.484963287133723,0.862103006802499
"GHAr103",0.266220134682953,0.57761941337958,0.150292883161455,0.950019041076303,98908,99849,99839,100210,100071,100056,0.995122547261417,0.165341201238334,0.522442944115028
"GHAr104",0.481099153636023,0.057272583944723,0.935050659347326,0.117489004740492,99403,100231,100393,100075,100070,99796,0.268518740078434,0.91422766703181,0.358899485087022
"GHAr105",0.521072331350297,0.669548062840477,0.291173913283274,0.569258027942851,100774,100225,100114,99877,99584,99989,0.587494747713208,0.965542020276189,0.087184721371159
"GHAr106",0.536883113207296,0.530168810160831,0.222707312554121,0.970748474122956,100503,99980,99725,100107,100008,100277,0.0465508941560984,0.276122674578801,0.692419549217448
"GHAr107",0.134763566544279,0.420293984469026,0.667102976003662,0.526889328612015,100092,99839,99856,100555,99996,99902,0.487311251694337,0.806226698448882,0.718629704089835
"GHAr108",0.972950086928904,0.930624533677474,0.988788569578901,0.23559462162666,100244,100409,100363,100299,99226,99995,0.833734763320535,0.846817384939641,0.710059149190784
"GHAr109",0.0998456696979702,0.982473937096074,0.414697136962786,0.710441194474697,99852,99730,99516,100566,99994,99963,0.489195355447009,0.715068821795285,0.702586274594069
"GHAr110",0.77518945094198,0.663760473951697,0.547831728123128,0.982546369312331,99931,100303,99562,100297,100116,101134,0.72334703267552,0.869326892774552,0.825477574020624
"GINr101",0.702572579029948,0.561300941277295,0.971929606748745,0.561760106123984,99738,100677,100198,99677,99818,99856,0.167684586718678,0.035414403770119,0.483423785772175
"GINr102",0.386738168075681,0.284340886631981,0.0415090122260153,0.642687098123133,99787,100385,99626,99893,100896,99644,0.460430721053854,0.690776574891061,0.635337456595153
"GINr103",0.343725661048666,0.524219683138654,0.129570197546855,0.948322535958141,99646,99996,99455,100047,100195,99876,0.567384686786681,0.247381171444431,0.0415211480576545
"GINr104",0.831744456663728,0.611664478201419,0.703796306625009,0.806589986430481,100094,99643,100216,99673,99798,100115,0.362879970809445,0.230599986854941,0.547185221686959
"GINr105",0.0031608163844794,0.504132654052228,0.550043317023665,0.12558959890157,100052,100109,99904,100013,99985,100376,0.340577164664865,0.624583147699013,0.534742256859317
"GINr106",0.74495280534029,0.448294083820656,0.232724052853882,0.0654922176618129,99888,100387,99639,100338,100550,99888,0.324613280594349,0.0274956556968391,0.712780236732215
"GINr107",0.189648052211851,0.0633664806373417,0.571473650867119,0.99258438963443,100563,99836,99877,100379,100147,100103,0.962865331210196,0.559992384398356,0.717555201612413
"GINr108",0.792570729507133,0.0365218876395375,0.757660899544135,0.367066564271227,100174,99972,100117,99131,100060,99335,0.141875659115613,0.708573025884107,0.60050911991857
"GMBr101",0.0248734885826707,0.9974177822005,0.907968515530229,0.567971469368786,100120,99677,100028,99754,100323,99487,0.761246814858168,0.162395843770355,0.749682598048821
"GMBr102",0.770728504750878,0.329594613285735,0.730994851095602,0.206421774346381,99543,99843,100100,99597,99820,99590,0.548437564400956,0.279460091609508,0.522453365148976
"GMBr103",0.0484536197036505,0.221065022284165,0.466641681734473,0.850257517304271,99930,100026,99673,99814,100011,100281,0.506200124509633,0.947034612065181,0.978715497767553
"GMBr104",0.0277634002268314,0.384364068042487,0.92067570076324,0.49267799500376,99891,100053,100064,100004,100316,99867,0.93018675991334,0.493109312374145,0.931652232538909
"GMBr105",0.782348986249417,0.34448075434193,0.563345415052027,0.0884621050208807,100111,99376,100031,100035,100272,100157,0.853709988994524,0.593842193018645,0.640511308563873
"GMBr106",0.467304267687723,0.579265419626608,0.336403814610094,0.82836249936372,100208,100553,100070,100020,99952,99688,0.335670621134341,0.394700618227944,0.0631528319790959
"GMBr107",0.111369409831241,0.00145911239087582,0.915223996853456,0.182776177302003,99726,100104,99768,100131,99482,100331,0.459151220275089,0.347901835106313,0.517340404679999
"GMBr108",0.399226577952504,0.512875653570518,0.610595304751769,0.565024438779801,100283,100092,99981,100165,100694,99983,0.512573422631249,0.380084996577352,0.157949902350083
"GNBr101",0.146849502110854,0.033390722470358,0.828164315083995,0.936058704042807,100092,100267,99553,99317,100143,99890,0.923503260361031,0.0187067505903542,0.195579068502411
"GNBr102",0.40169297833927,0.240798946470022,0.819795787101611,0.1188160602469,100258,100050,99715,99690,100030,99678,0.260385288158432,0.338011200539768,0.649985331809148
"GNBr103",0.687787971226498,0.136655084788799,0.121350191300735,0.520411676960066,99552,99865,100650,99966,100351,100219,0.287834181915969,0.0920076181646436,0.82723849080503
"GNBr104",0.84821036295034,0.142113553592935,0.536912848940119,0.187264563748613,99805,99750,99333,99469,100335,99419,0.888042673002928,0.776015800656751,0.443155459826812
"GNBr105",0.59154154243879,0.602475285995752,0.315368341747671,0.402930705808103,99973,100020,100194,100278,100509,100025,0.927892919396982,0.40610102051869,0.24266833299771
"GNBr106",0.801474800333381,0.790099166799337,0.488054909044877,0.497684982372448,100368,100142,100407,99834,100679,100200,0.4170730963815,0.701764766592532,0.0925776930525899
"GNBr107",0.58239146694541,0.569699778687209,0.208100247429684,0.943979700794443,100074,99487,99931,99740,99898,99742,0.559662617975846,0.798256047535688,0.190450950525701
"GNBr108",0.0868448032997549,0.486069691367447,0.754461443750188,0.799225921276957,100424,100581,100425,99747,99433,99769,0.155319250188768,0.565121030202135,0.411086370237172
"GNBr109",0.219539237441495,0.439303927123547,0.902761655859649,0.349483879283071,100161,99697,99552,100204,100046,100648,0.545042236102745,0.891229307744652,0.40158966043964
"GNQr101",0.941182115348056,0.804358596680686,0.570473447907716,0.0750822562258691,100530,100129,99903,99959,100269,99655,0.993386003887281,0.0502741001546383,0.530228972434998
"GNQr102",0.794777262257412,0.214668742846698,0.200255892239511,0.104492204962298,99673,100150,99620,100432,100088,100022,0.166136978892609,0.187248995527625,0.457767113577574
"GNQr103",0.400862625567243,0.77275166567415,0.275826000608504,0.831120691495016,99641,99673,99817,99714,99958,100458,0.636309279827401,0.907406899845228,0.963592672487721
"GNQr104",0.864209230057895,0.364731006557122,0.730493603274226,0.955735760973766,99982,99543,99188,99742,99779,99593,0.275626064743847,0.754959255456924,0.760975297773257
"GNQr105",0.832740585086867,0.354731921805069,0.489674158859998,0.717182361520827,100022,99951,99902,100457,100301,100259,0.998387649189681,0.347494719317183,0.612362632062286
"GRCr101",0.863613334251568,0.718653386225924,0.405993804335594,0.218864633468911,100133,100561,100370,99762,100108,99428,0.981878392165527,0.266104168258607,0.622695171507075
"GRCr102",0.236003629630432,0.342245490290225,0.729409540072083,0.0682379701174796,99710,100096,100071,99124,100135,100092,0.970285175833851,0.566773609723896,0.0851780448574573
"GRCr103",0.465093632461503,0.102657610550523,0.584841795498505,0.896848793607205,100153,100324,99690,100263,100273,99674,0.252206653822213,0.925171711714938,0.498196244938299
"GRCr104",0.234093887731433,0.722075922880322,0.882777735125273,0.448623389238492,100061,100071,99939,99916,99777,100210,0.461525359423831,0.621657154522836,0.095041592605412
"GRCr105",0.0162746345158666,0.541816376615316,0.532326959306374,0.996402980992571,100091,99748,100130,100167,100193,100113,0.677816689945757,0.823807189473882,0.289083126233891
"GRCr106",0.267732138512656,0.445147985592484,0.622490679146722,0.615954105742276,99980,100222,99808,99340,99471,99696,0.568607143359259,0.297909040469676,0.0798213689122349
"GRCr107",0.696081871166825,0.539192724274471,0.207815374946222,0.788130320841447,100276,99718,100032,100041,100292,100411,0.626891456311569,0.170028634835035,0.481496069114655
"GRCr108",0.0820499339606613,0.591849631164223,0.378476412966847,0.841895922319964,99551,100485,99429,99775,100410,99800,0.793925278354436,0.320648758672178,0.832668618764728
"GRCr109",0.152712580747902,0.642555942526087,0.131712293950841,0.553103461395949,100185,100001,100083,100005,99712,100211,0.881812976906076,0.30080741760321,0.20384672167711
"GRCr110",0.099174732575193,0.740095490124077,0.674560382496566,0.333351559937,99683,99817,100076,99865,100079,100237,0.761275133350864,0.891425061272457,0.673686758847907
"GRCr111",0.101893206592649,0.967632157029584,0.425040256232023,0.304765751818195,100487,99625,99848,100761,100174,100156,0.368803917197511,0.129130978602916,0.557355978759006
"GRCr112",0.872487011831254,0.864965598331764,0.494220999069512,0.186394800897688,99748,99914,99937,100141,99925,99898,0.784954253816977,0.911987560102716,0.0394168240018189
"GRCr113",0.850320794153959,0.480828267289326,0.0235565903130919,0.384433856466785,99203,100430,99545,99996,100213,100027,0.11719537479803,0.176878877682611,0.323195221135393
"GRDt",0.899743939051405,0.302478180965409,0.544814133550972,0.78785220044665,99979,99850,100293,100120,100672,99636,0.681818183977157,0.236116525484249,0.349222832359374
"GTMr101",0.299453883897513,0.785499400226399,0.589721605647355,0.716908541042358,100011,100249,100414,99863,100110,99834,0.127940682694316,0.199441473465413,0.396051131887361
"GTMr102",0.863315368304029,0.89374616346322,0.493919712491333,0.978522658348083,100322,100363,99774,100369,99928,100030,0.0261136381886899,0.121263207867742,0.699400478275493
"GTMr103",0.966883211396635,0.251187044894323,0.352059866301715,0.847383291926235,99941,99852,99886,100089,100509,100130,0.0427032494917512,0.730327527504414,0.465289212763309
"GTMr104",0.691202068235725,0.323320954106748,0.73296027444303,0.819158885395154,100133,99732,99472,99460,99771,100135,0.366878076922148,0.454776377417147,0.00169857800938189
"GTMr105",0.426135524641722,0.21587516204454,0.185511368792504,0.549464959418401,99759,99426,99959,99994,99889,99882,0.978150823386386,0.191369154723361,0.215915352804586
